"year","state","state_po","state_fips","state_cen","state_ic","county","FIPS","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","version"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",74,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",219,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",207,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",141,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",203,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",88,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",187,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",145,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",12,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",198,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",137,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",9,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",192,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",151,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",199,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",131,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",11,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"State Senator","District 6","gen",FALSE,"David Bullard","republican",FALSE,"absentee mail",185,21840,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"State Senator","District 6","gen",FALSE,"Arnold Bourne","democrat",FALSE,"absentee mail",162,21840,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"State Representative","District 19","gen",FALSE,"Justin J.j. Humphrey","republican",FALSE,"absentee mail",25,10231,"20181203"
2018,"Oklahoma","OK",40,73,53,"Bryan",40013,"State Representative","District 19","gen",FALSE,"Lewis Collins","democrat",FALSE,"absentee mail",8,10231,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",6,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",125,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",92,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",142,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",71,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",10,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",36,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",168,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",143,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",80,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",156,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",45,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",131,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",74,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",17,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",152,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",66,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",4,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",146,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",72,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",136,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",75,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",14,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"State Representative","District 56","gen",FALSE,"Charles Wells","republican",FALSE,"absentee mail",32,9687,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"State Representative","District 56","gen",FALSE,"David Perryman","democrat",FALSE,"absentee mail",62,9687,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"State Representative","District 65","gen",FALSE,"Toni Hasenbeck","republican",FALSE,"absentee mail",20,9114,"20181203"
2018,"Oklahoma","OK",40,73,53,"Caddo",40015,"State Representative","District 65","gen",FALSE,"Brandon R. Thompson","democrat",FALSE,"absentee mail",18,9114,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",115,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",1879,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",1369,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",2143,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",1088,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",105,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",665,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",2464,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",2173,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",1140,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",2289,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",844,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",2113,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",981,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",232,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",2243,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",920,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",142,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",2150,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",1140,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",2054,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",1046,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",209,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Senator","District 22","gen",FALSE,"Stephanie Bice","republican",FALSE,"absentee mail",988,35842,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Senator","District 22","gen",FALSE,"William Andrews","democrat",FALSE,"absentee mail",420,35842,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Representative","District 41","gen",FALSE,"Denise Crosswhite Hader","republican",FALSE,"absentee mail",405,17129,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Representative","District 41","gen",FALSE,"Jennie Scott","democrat",FALSE,"absentee mail",238,17129,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Representative","District 43","gen",FALSE,"Jay W. Steagall","republican",FALSE,"absentee mail",675,14168,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Representative","District 43","gen",FALSE,"Chantelle Cory","democrat",FALSE,"absentee mail",389,14168,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Representative","District 47","gen",FALSE,"Brian Hill","republican",FALSE,"absentee mail",653,15345,"20181203"
2018,"Oklahoma","OK",40,73,53,"Canadian",40017,"State Representative","District 47","gen",FALSE,"Sarah Carnes","democrat",FALSE,"absentee mail",385,15345,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",8,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",228,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",184,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",240,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",167,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",13,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"absentee mail",97,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"absentee mail",266,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"absentee mail",248,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"absentee mail",172,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"absentee mail",252,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"absentee mail",115,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"absentee mail",221,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"absentee mail",170,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"absentee mail",27,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"absentee mail",229,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"absentee mail",161,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"absentee mail",24,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"absentee mail",240,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"absentee mail",173,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"absentee mail",243,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"absentee mail",159,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"absentee mail",16,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Senator","District 14","gen",FALSE,"Frank Simpson","republican",FALSE,"absentee mail",247,22895,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Senator","District 14","gen",FALSE,"Justin Arledge","democrat",FALSE,"absentee mail",172,22895,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Representative","District 48","gen",FALSE,"Tammy Townley","republican",FALSE,"absentee mail",170,10319,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Representative","District 48","gen",FALSE,"Cheryl Key","democrat",FALSE,"absentee mail",158,10319,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Representative","District 49","gen",FALSE,"Tommy C Hardin","republican",FALSE,"absentee mail",63,11301,"20181203"
2018,"Oklahoma","OK",40,73,53,"Carter",40019,"State Representative","District 49","gen",FALSE,"Miranda Shelton","democrat",FALSE,"absentee mail",26,11301,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cherokee",40021,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"absentee mail",17,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cherokee",40021,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"absentee mail",266,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cherokee",40021,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"absentee mail",293,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cherokee",40021,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"absentee mail",297,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cherokee",40021,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"absentee mail",259,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Cherokee",40021,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"absentee mail",20,1178190,"20181203"
