"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 5","gen",FALSE,"Al Lawson","democrat",FALSE,"total",180527,540652,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 5","gen",FALSE,"Virginia Fuller","republican",FALSE,"total",89799,540652,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 6","gen",FALSE,"Michael Waltz","republican",FALSE,"total",187891,667298,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 6","gen",FALSE,"Nancy Soderberg","democrat",FALSE,"total",145758,667298,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 7","gen",FALSE,"Mike Miller","republican",FALSE,"total",134285,634796,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 7","gen",FALSE,"Stephanie Murphy","democrat",FALSE,"total",183113,634796,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 8","gen",FALSE,"Bill Posey","republican",FALSE,"total",218112,721054,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 8","gen",FALSE,"Sanjay Patel","democrat",FALSE,"total",142415,721054,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 9","gen",FALSE,"Darren Soto","democrat",FALSE,"total",172172,593474,FALSE,"20190131"
2018,"Florida","FL",12,59,43,"U.S. Representative","District 9","gen",FALSE,"Wayne Liebnitzky","republican",FALSE,"total",124565,593474,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 1","gen",FALSE,"Bobby L. Rush","democrat",FALSE,"total",189560,257885,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 1","gen",FALSE,"Jimmy Lee Tillman, Ii","republican",FALSE,"total",50960,257885,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 1","gen",FALSE,"Thomas Rudbeck","independent",FALSE,"total",17365,257885,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",0,257885,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 10","gen",FALSE,"Brad Schneider","democrat",FALSE,"total",156540,238664,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 10","gen",FALSE,"Douglas R. Bennett","republican",FALSE,"total",82124,238664,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 11","gen",FALSE,"Bill Foster","democrat",FALSE,"total",145407,227765,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 11","gen",FALSE,"Nick Stella","republican",FALSE,"total",82358,227765,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 12","gen",FALSE,"Brendan Kelly","democrat",FALSE,"total",118724,261543,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 12","gen",FALSE,"Mike Bost","republican",FALSE,"total",134884,261543,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 12","gen",FALSE,"Randy Auxier","green",FALSE,"total",7935,261543,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 13","gen",FALSE,"Betsy Dirksen Londrigan","democrat",FALSE,"total",134458,270981,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 13","gen",FALSE,"Rodney Davis","republican",FALSE,"total",136516,270981,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 13","gen",FALSE,NA,NA,TRUE,"total",7,270981,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 14","gen",FALSE,"Lauren Underwood","democrat",FALSE,"total",156035,297199,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 14","gen",FALSE,"Randall M. \Randy\ Hultgren","republican",FALSE,"total",141164,297199,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 15","gen",FALSE,"John M. Shimkus","republican",FALSE,"total",181294,255608,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 15","gen",FALSE,"Kevin Gaither","democrat",FALSE,"total",74309,255608,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 15","gen",FALSE,NA,NA,TRUE,"total",5,255608,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 16","gen",FALSE,"Adam Kinzinger","republican",FALSE,"total",151254,255825,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 16","gen",FALSE,"Sara Dady","democrat",FALSE,"total",104569,255825,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 16","gen",FALSE,NA,NA,TRUE,"total",2,255825,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 17","gen",FALSE,"Cheri Bustos","democrat",FALSE,"total",142659,229749,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 17","gen",FALSE,"William W. \Bill\ Fawell","republican",FALSE,"total",87090,229749,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 18","gen",FALSE,"Darin Lahood","republican",FALSE,"total",195927,291413,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 18","gen",FALSE,"Junius Rodriguez","democrat",FALSE,"total",95486,291413,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 2","gen",FALSE,"David Merkle","republican",FALSE,"total",44567,235251,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 2","gen",FALSE,"Robin Kelly","democrat",FALSE,"total",190684,235251,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 3","gen",FALSE,"Arthur J. Jones","republican",FALSE,"total",57885,223334,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 3","gen",FALSE,"Daniel William Lipinski","democrat",FALSE,"total",163053,223334,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 3","gen",FALSE,NA,NA,TRUE,"total",2396,223334,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 4","gen",FALSE,"Jesus \Chuy\ Garcia","democrat",FALSE,"total",143895,166189,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 4","gen",FALSE,"Mark Wayne Lorch","republican",FALSE,"total",22294,166189,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 5","gen",FALSE,"Mike Quigley","democrat",FALSE,"total",213992,279131,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 5","gen",FALSE,"Tom Hanson","republican",FALSE,"total",65134,279131,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 5","gen",FALSE,NA,NA,TRUE,"total",5,279131,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 6","gen",FALSE,"Peter J. Roskam","republican",FALSE,"total",146445,315446,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 6","gen",FALSE,"Sean Casten","democrat",FALSE,"total",169001,315446,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 6","gen",FALSE,NA,NA,TRUE,"total",0,315446,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 7","gen",FALSE,"Craig Cameron","republican",FALSE,"total",30497,246243,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 7","gen",FALSE,"Danny K. Davis","democrat",FALSE,"total",215746,246243,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 8","gen",FALSE,"Jitendra \Jd\ Diganvker","republican",FALSE,"total",67073,197127,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 8","gen",FALSE,"Raja Krishnamoorthi","democrat",FALSE,"total",130054,197127,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 9","gen",FALSE,"Janice D. Schakowsky","democrat",FALSE,"total",213368,290351,FALSE,"20190131"
2018,"Illinois","IL",17,33,21,"U.S. Representative","District 9","gen",FALSE,"John D. Elleson","republican",FALSE,"total",76983,290351,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 1","gen",FALSE,"Alan LaPolice","democrat",FALSE,"total",71558,224640,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 1","gen",FALSE,"Roger Marshall","republican",FALSE,"total",153082,224640,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 2","gen",FALSE,"Kelly Standley","libertarian",FALSE,"total",14731,264688,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 2","gen",FALSE,"Paul Davis","democrat",FALSE,"total",123859,264688,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 2","gen",FALSE,"Steve Watkins","republican",FALSE,"total",126098,264688,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 3","gen",FALSE,"Chris Clemmons","libertarian",FALSE,"total",8021,318301,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 3","gen",FALSE,"Kevin Yoder","republican",FALSE,"total",139762,318301,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 3","gen",FALSE,"Sharice Davids","democrat",FALSE,"total",170518,318301,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 4","gen",FALSE,"James A. Thompson","democrat",FALSE,"total",98445,242693,FALSE,"20190131"
2018,"Kansas","KS",20,47,32,"U.S. Representative","District 4","gen",FALSE,"Ron Estes","republican",FALSE,"total",144248,242693,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 1","gen",FALSE,"Andy Harris","republican",FALSE,"total",125480,198965,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 1","gen",FALSE,"Jenica Martin","libertarian",FALSE,"total",4135,198965,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 1","gen",FALSE,"Jesse Colvin","democrat",FALSE,"total",69255,198965,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",95,198965,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 2","gen",FALSE,"C.A. Dutch Ruppersberger","democrat",FALSE,"total",103194,163502,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 2","gen",FALSE,"Guy Mimoun","green",FALSE,"total",1955,163502,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 2","gen",FALSE,"Liz Matory","republican",FALSE,"total",54335,163502,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 2","gen",FALSE,"Michael Carney","libertarian",FALSE,"total",3871,163502,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",147,163502,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 3","gen",FALSE,"Charles Anthony","republican",FALSE,"total",59156,190528,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 3","gen",FALSE,"David Lashar","libertarian",FALSE,"total",5492,190528,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 3","gen",FALSE,"John Sarbanes","democrat",FALSE,"total",125744,190528,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 3","gen",FALSE,NA,NA,TRUE,"total",136,190528,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 4","gen",FALSE,"Anthony G. Brown","democrat",FALSE,"total",127602,167362,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 4","gen",FALSE,"Dave Bishop","libertarian",FALSE,"total",3657,167362,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 4","gen",FALSE,"George McDermott","republican",FALSE,"total",35936,167362,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 4","gen",FALSE,NA,NA,TRUE,"total",167,167362,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 5","gen",FALSE,"Jacob Pulcher","libertarian",FALSE,"total",2640,196483,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 5","gen",FALSE,"Patrick J. Elder","green",FALSE,"total",2705,196483,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 5","gen",FALSE,"Steny H. Hoyer","democrat",FALSE,"total",132119,196483,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 5","gen",FALSE,"William A. Devine, III","republican",FALSE,"total",58775,196483,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 5","gen",FALSE,NA,NA,TRUE,"total",244,196483,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 6","gen",FALSE,"Amie Hoeber","republican",FALSE,"total",79335,188146,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 6","gen",FALSE,"David Trone","democrat",FALSE,"total",102591,188146,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 6","gen",FALSE,"George Gluck","green",FALSE,"total",2245,188146,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 6","gen",FALSE,"Kevin T. Caldwell","libertarian",FALSE,"total",3803,188146,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 6","gen",FALSE,NA,NA,TRUE,"total",172,188146,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 7","gen",FALSE,"David R. Griggs","libertarian",FALSE,"total",3991,160698,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 7","gen",FALSE,"Elijah Cummings","democrat",FALSE,"total",119773,160698,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 7","gen",FALSE,"Richmond Davis","republican",FALSE,"total",36756,160698,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 7","gen",FALSE,NA,NA,TRUE,"total",178,160698,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 8","gen",FALSE,"Jamie Raskin","democrat",FALSE,"total",129637,205535,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 8","gen",FALSE,"Jasen Wunder","libertarian",FALSE,"total",3673,205535,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 8","gen",FALSE,"John Walsh","republican",FALSE,"total",72054,205535,FALSE,"20190131"
2018,"Maryland","MD",24,52,52,"U.S. Representative","District 8","gen",FALSE,NA,NA,TRUE,"total",171,205535,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 1","gen",FALSE,"Jack Bergman","republican",FALSE,"total",187251,332497,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 1","gen",FALSE,"Matthew W. Morgan","democrat",FALSE,"total",145246,332497,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 10","gen",FALSE,"Harley Mikkelson","green",FALSE,"total",2851,303064,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 10","gen",FALSE,"Jeremy Peruski","no  affiliation",FALSE,"total",11344,303064,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 10","gen",FALSE,"Kimberly Bizon","democrat",FALSE,"total",106061,303064,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 10","gen",FALSE,"Paul Mitchell","republican",FALSE,"total",182808,303064,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 11","gen",FALSE,"Cooper Nye","no  affiliation",FALSE,"total",4727,350901,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 11","gen",FALSE,"Haley Stevens","democrat",FALSE,"total",181912,350901,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 11","gen",FALSE,"Lena Epstein","republican",FALSE,"total",158463,350901,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 11","gen",FALSE,"Leonard Schwartz","libertarian",FALSE,"total",5799,350901,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 12","gen",FALSE,"Debbie Dingell","democrat",FALSE,"total",200588,294628,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 12","gen",FALSE,"Gary Walkowicz","working class",FALSE,"total",6712,294628,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 12","gen",FALSE,"Jeff Jones","republican",FALSE,"total",85115,294628,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 12","gen",FALSE,"Niles Niemuth","no  affiliation",FALSE,"total",2213,294628,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 13","gen",FALSE,"D. Etta Wilcoxon","green",FALSE,"total",7980,196299,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 13","gen",FALSE,"Rashida Tlaib","democrat",FALSE,"total",165355,196299,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 13","gen",FALSE,"Sam Johnson","working class",FALSE,"total",22186,196299,FALSE,"20190131"
2018,"Michigan","MI",26,34,23,"U.S. Representative","District 13","gen",FALSE,NA,NA,TRUE,"total",778,196299,FALSE,"20190131"
